current_mastery,prerequisite_avg,prerequisite_min,incorrect_attempts,recent_accuracy,confusion_frequency,recent_confusion_count,time_since_last_practice,total_attempts,streak,revision_completion_rate,previous_concept_accuracy,is_confused,dataset_type
0.6185,0.8859,0.7449,2,0.5784,0.417,0,6.74,12,0,0.4257,0.369,0,SYNTHETIC
0.9152,0.7247,0.6704,0,0.8048,0.2539,2,17.93,16,4,0.589,0.8541,0,SYNTHETIC
0.0788,0.489,0.3012,6,0.0,0.8531,1,10.12,5,1,0.167,0.1095,1,SYNTHETIC
0.6155,0.8637,0.8539,0,0.8632,0.3974,0,8.35,12,2,0.9158,0.5179,1,SYNTHETIC
0.1668,0.0351,0.0,3,0.4852,0.444,1,39.43,21,2,0.4886,0.3533,1,SYNTHETIC
0.9515,0.4968,0.3235,4,0.6237,0.367,1,12.77,12,3,0.8031,0.5992,0,SYNTHETIC
0.3078,0.6664,0.6087,5,0.2826,0.2973,0,13.58,11,1,0.4864,0.369,0,SYNTHETIC
0.3408,0.1577,0.1156,2,0.1263,0.2484,1,10.52,14,1,0.5397,0.5484,1,SYNTHETIC
0.8404,0.6598,0.5932,1,0.7536,0.1938,0,9.84,9,3,0.8376,1.0,1,SYNTHETIC
0.2468,0.6315,0.4613,1,0.613,0.1665,1,60.57,18,2,0.6453,0.6931,0,SYNTHETIC
0.8271,0.7102,0.6353,4,0.5895,0.1979,0,33.38,10,0,0.7459,0.5853,0,SYNTHETIC
0.3208,0.8853,0.834,10,0.2663,0.8492,2,42.79,13,0,0.3199,0.0039,1,SYNTHETIC
0.7491,0.7848,0.6498,1,0.5488,0.4634,1,7.08,11,4,0.8033,0.7221,0,SYNTHETIC
0.8008,0.9352,0.8225,2,0.5682,0.1142,1,15.83,12,2,0.3362,0.7111,0,SYNTHETIC
0.8062,0.5972,0.5365,0,0.6284,0.1297,0,8.45,14,1,0.876,0.8817,1,SYNTHETIC
0.2338,0.8091,0.7592,3,0.5044,0.5204,1,1.02,10,1,0.2583,0.4758,0,SYNTHETIC
0.6349,0.4293,0.3922,10,0.2453,0.3035,0,7.73,11,1,0.3496,0.0951,1,SYNTHETIC
0.9386,0.9063,0.7323,3,0.7107,0.1849,0,31.3,18,3,0.6602,0.6069,0,SYNTHETIC
0.5132,0.2762,0.198,12,0.1585,0.7565,3,46.36,9,4,0.2887,0.163,1,SYNTHETIC
0.6942,0.4754,0.3763,5,0.4781,0.3096,1,31.37,15,1,0.8574,0.5659,0,SYNTHETIC
0.1711,0.114,0.0,5,0.582,0.4878,3,1.65,14,0,0.3763,0.4271,1,SYNTHETIC
0.887,0.7153,0.6367,0,0.8359,0.3461,3,8.55,10,2,0.7737,0.7319,1,SYNTHETIC
0.1358,0.2107,0.099,7,0.1459,0.7457,1,2.26,18,2,0.3641,0.3582,1,SYNTHETIC
0.3973,0.6731,0.5402,1,0.8137,0.3934,2,3.58,16,4,0.7954,0.6819,0,SYNTHETIC
0.1185,0.2426,0.0516,4,0.3736,0.8395,3,18.09,15,1,0.357,0.5683,1,SYNTHETIC
0.3819,0.3306,0.2425,1,0.6793,0.8563,5,66.31,13,1,0.8574,0.5769,1,SYNTHETIC
0.5601,0.8476,0.7089,3,0.9214,0.2259,0,27.19,9,1,0.7455,0.9655,0,SYNTHETIC
0.9599,0.5632,0.5056,4,0.5394,0.0974,0,0.56,10,1,0.3805,0.6982,0,SYNTHETIC
0.347,0.7011,0.5664,0,0.6508,0.4344,3,30.14,10,2,0.9022,0.4619,1,SYNTHETIC
0.7554,0.8135,0.7744,3,0.5523,0.399,3,12.56,15,4,0.7451,0.5122,0,SYNTHETIC
0.695,0.4002,0.2393,1,0.8192,0.3266,0,7.36,8,1,0.306,0.6892,1,SYNTHETIC
0.8113,0.7014,0.5291,2,0.9179,0.0197,0,7.58,23,1,0.5801,0.7208,0,SYNTHETIC
0.6882,0.5125,0.4975,1,0.6438,0.2217,1,30.92,10,2,0.8352,0.4956,0,SYNTHETIC
0.5181,0.1724,0.0185,9,0.2871,0.4754,1,25.28,23,1,0.1293,0.0693,1,SYNTHETIC
0.8484,0.7483,0.615,2,0.9469,0.5531,3,70.35,12,1,0.8019,0.9964,0,SYNTHETIC
0.0665,0.3187,0.2289,3,0.1751,0.3464,3,10.21,14,0,0.6226,0.0412,1,SYNTHETIC
0.3566,0.8963,0.8226,0,0.9268,0.0236,0,22.93,10,4,0.6627,0.9667,0,SYNTHETIC
0.7167,0.5284,0.5135,1,0.7753,0.8591,6,11.53,11,1,0.968,0.6715,1,SYNTHETIC
0.9591,0.9909,0.9201,4,0.6594,0.2346,1,4.34,9,1,0.4578,0.7382,0,SYNTHETIC
0.4411,0.6527,0.5761,2,0.6465,0.3334,1,20.96,10,5,0.5259,0.7308,0,SYNTHETIC
0.2123,0.3398,0.1639,6,0.0727,0.5946,1,41.91,15,2,0.1729,0.0,1,SYNTHETIC
0.4566,0.524,0.3297,10,0.493,0.2731,2,32.25,17,0,0.9634,0.4277,1,SYNTHETIC
0.3362,0.461,0.3981,8,0.3613,0.6161,2,14.08,11,0,0.8029,0.4952,1,SYNTHETIC
0.2622,0.6041,0.5146,5,0.3718,0.655,2,8.68,14,0,0.1469,0.433,1,SYNTHETIC
0.267,0.4084,0.4049,1,0.3595,0.5809,2,17.9,11,0,0.2733,0.2023,1,SYNTHETIC
0.5498,0.3979,0.3679,10,0.5365,0.7114,2,46.13,13,0,0.446,0.4265,1,SYNTHETIC
0.192,0.0899,0.0,10,0.0319,0.6651,4,48.79,9,0,0.409,0.0413,1,SYNTHETIC
0.6463,0.7459,0.6417,6,0.5632,0.3948,1,10.13,11,4,0.6521,0.5709,0,SYNTHETIC
0.8334,0.806,0.7154,1,0.7006,0.2426,2,73.0,15,4,0.6145,0.7415,0,SYNTHETIC
0.6183,0.6086,0.5624,4,0.4027,0.4842,2,6.45,9,1,0.671,0.4089,0,SYNTHETIC
0.5913,0.7038,0.6754,4,0.5733,0.6215,2,19.32,17,0,0.7604,0.6515,0,SYNTHETIC
0.4875,0.199,0.0087,6,0.0739,0.7964,2,28.05,21,2,0.2518,0.0481,1,SYNTHETIC
0.7507,0.3509,0.2227,2,0.6766,0.5807,0,56.91,15,3,0.4243,0.5922,1,SYNTHETIC
0.2826,0.2846,0.2377,4,0.0327,0.5894,0,39.27,9,0,0.6875,0.1609,1,SYNTHETIC
0.8137,0.7666,0.5819,4,0.7662,0.1421,0,12.29,17,3,0.2428,0.9364,0,SYNTHETIC
0.7573,0.4148,0.2223,3,0.4402,0.3837,4,8.98,15,1,0.8567,0.3241,1,SYNTHETIC
0.6507,0.4895,0.357,8,0.6092,0.187,1,132.99,13,7,0.4151,0.6257,1,SYNTHETIC
0.2642,0.0311,0.0125,6,0.3582,0.7012,5,33.69,22,1,0.3253,0.1136,1,SYNTHETIC
0.5145,0.6925,0.6631,3,0.6505,0.6656,3,2.7,12,3,0.8806,0.8132,0,SYNTHETIC
0.2289,0.4361,0.415,11,0.3054,0.5546,0,40.68,12,0,0.3338,0.1987,0,SYNTHETIC
0.7262,0.6419,0.4791,12,0.4468,0.1592,0,0.46,11,1,0.8269,0.4901,0,SYNTHETIC
0.8961,0.741,0.5667,1,0.7786,0.1726,2,37.12,12,4,0.6611,0.9402,1,SYNTHETIC
0.3646,0.6177,0.4188,6,0.3098,0.8528,5,35.55,15,0,0.0827,0.4632,0,SYNTHETIC
0.701,0.5861,0.4148,3,0.7288,0.4899,3,18.18,13,2,0.0918,0.7796,0,SYNTHETIC
0.4315,0.686,0.5133,2,0.483,0.4648,2,6.99,12,2,0.6558,0.6406,1,SYNTHETIC
0.6349,0.6825,0.6332,5,0.1199,0.5557,3,15.08,17,1,0.7505,0.1038,0,SYNTHETIC
0.5107,0.2296,0.2283,2,0.5599,0.3252,2,5.68,12,0,0.3594,0.4192,0,SYNTHETIC
0.2449,0.1941,0.0963,7,0.4846,0.9223,3,13.69,10,0,0.5587,0.5989,1,SYNTHETIC
0.19,0.2364,0.1109,7,0.5124,0.9217,2,7.52,12,2,0.1616,0.5204,0,SYNTHETIC
0.6782,0.4869,0.3599,1,0.6188,0.3979,2,27.13,10,2,0.6055,0.7366,0,SYNTHETIC
0.2581,0.059,0.0359,5,0.1218,0.2283,0,6.91,13,0,0.7064,0.4629,1,SYNTHETIC
0.3952,0.296,0.2585,6,0.5246,0.8985,5,55.04,16,0,0.1586,0.4014,0,SYNTHETIC
0.061,0.3798,0.3409,4,0.5353,0.9214,2,42.25,13,0,0.321,0.6715,1,SYNTHETIC
0.4042,0.8637,0.7187,5,0.3919,0.634,2,35.8,15,3,0.5694,0.4329,1,SYNTHETIC
0.2425,0.648,0.5317,3,0.1173,0.7867,2,10.84,16,0,0.1284,0.524,0,SYNTHETIC
0.3804,0.3048,0.2229,8,0.0,0.8444,4,3.81,13,0,0.5477,0.0,1,SYNTHETIC
0.7171,0.6579,0.4599,3,0.5709,0.5056,0,34.58,15,2,0.4739,0.6711,0,SYNTHETIC
0.5065,0.3287,0.2797,6,0.127,0.5806,1,7.95,18,0,0.5223,0.353,1,SYNTHETIC
0.0999,0.172,0.1697,7,0.5496,0.9255,4,3.11,11,2,0.468,0.4627,0,SYNTHETIC
0.5069,0.3848,0.225,1,0.6906,0.7371,3,26.93,9,3,0.602,0.5993,1,SYNTHETIC
0.255,0.7454,0.59,6,0.027,0.8351,3,4.67,11,0,0.3839,0.0033,1,SYNTHETIC
0.1453,0.3959,0.2222,8,0.2998,0.4926,1,20.72,10,0,0.6941,0.0171,0,SYNTHETIC
0.143,0.3924,0.2115,4,0.2919,0.6875,1,18.78,9,0,0.2686,0.3264,0,SYNTHETIC
0.5138,0.5706,0.3895,2,0.2083,0.1587,2,6.61,20,0,0.7393,0.3405,0,SYNTHETIC
0.7477,0.7049,0.6729,3,0.5672,0.771,3,15.5,13,2,0.6063,0.5495,1,SYNTHETIC
0.8882,0.6753,0.6319,0,0.6944,0.1265,2,10.34,10,1,0.673,1.0,0,SYNTHETIC
0.1755,0.2981,0.2736,7,0.0517,0.5028,3,45.6,8,0,0.539,0.1052,1,SYNTHETIC
0.2442,0.5564,0.384,4,0.6484,0.2922,4,20.56,12,3,0.4869,0.3233,0,SYNTHETIC
0.4426,0.7587,0.6454,4,0.0537,0.4552,0,11.66,12,0,0.0316,0.0,0,SYNTHETIC
0.865,0.7772,0.7633,6,0.1888,0.2211,1,45.3,16,3,0.754,0.2037,0,SYNTHETIC
0.5826,0.91,0.7953,0,0.7127,0.1332,0,9.94,9,2,0.8813,1.0,0,SYNTHETIC
0.7449,0.6753,0.612,8,0.6313,0.114,0,8.8,19,2,0.7411,0.6775,1,SYNTHETIC
0.5861,0.8281,0.6995,0,0.9119,0.1089,0,43.98,11,2,0.513,0.9044,1,SYNTHETIC
0.5822,0.5101,0.3704,3,0.4684,0.0465,1,7.78,14,3,0.7434,0.554,1,SYNTHETIC
0.2993,0.3517,0.1847,2,0.2662,0.8543,1,18.06,9,1,0.4789,0.2235,0,SYNTHETIC
0.6679,0.6053,0.5401,4,0.6193,0.5399,1,63.28,10,2,0.4881,0.6398,1,SYNTHETIC
0.4669,0.6592,0.619,4,0.5914,0.2761,3,0.63,18,2,0.6557,0.5743,1,SYNTHETIC
0.6582,0.8861,0.8355,3,0.4802,0.0183,0,4.21,11,5,0.5642,0.4698,0,SYNTHETIC
0.5752,0.5629,0.5582,4,0.4866,0.5411,3,6.47,18,0,0.5629,0.3878,1,SYNTHETIC
0.4386,0.439,0.2839,1,0.6364,0.216,0,1.56,15,5,0.7675,0.4721,1,SYNTHETIC
0.842,0.4117,0.3797,6,0.8329,0.5464,2,16.91,19,4,0.7094,0.7865,0,SYNTHETIC
0.8146,0.7476,0.6086,3,0.6652,0.0946,0,7.4,12,2,0.5401,0.7081,0,SYNTHETIC
0.5011,0.6117,0.4265,12,0.3203,0.3702,2,17.58,9,1,0.4907,0.1341,0,SYNTHETIC
0.3263,0.7749,0.6482,2,0.4352,0.8837,1,0.89,14,3,0.3743,0.257,1,SYNTHETIC
0.2037,0.2624,0.156,5,0.1821,0.3404,1,16.57,9,0,0.1474,0.3253,0,SYNTHETIC
0.2834,0.1126,0.0068,5,0.183,0.9799,1,19.61,7,2,0.6677,0.2524,1,SYNTHETIC
0.2731,0.3876,0.3738,10,0.322,0.9448,3,9.15,15,0,0.3879,0.4028,1,SYNTHETIC
0.5886,0.7599,0.7463,2,0.6066,0.1612,0,28.65,14,2,0.6753,0.8958,0,SYNTHETIC
0.4043,0.789,0.6977,0,0.6941,0.2384,0,3.22,10,0,0.5947,0.5085,0,SYNTHETIC
0.8544,0.3905,0.3149,4,0.7154,0.1958,2,12.91,13,1,0.1207,0.6032,0,SYNTHETIC
0.1896,0.3422,0.1691,1,0.6116,0.497,1,14.76,13,0,0.3358,0.7266,1,SYNTHETIC
0.4428,0.2139,0.1794,3,0.2086,0.88,2,11.17,7,2,0.2493,0.2825,1,SYNTHETIC
0.1674,0.2378,0.2108,7,0.1798,0.4188,1,27.44,20,0,0.578,0.0733,0,SYNTHETIC
0.2972,0.8162,0.7437,1,0.7118,0.4599,3,11.51,15,0,0.7533,0.6394,0,SYNTHETIC
0.7086,0.7509,0.6773,0,1.0,0.1048,0,16.1,18,3,0.7204,0.8029,0,SYNTHETIC
0.6621,0.585,0.4244,2,0.6495,0.4697,2,0.11,13,4,0.7182,0.2447,1,SYNTHETIC
0.4341,0.2348,0.0688,3,0.4965,0.6396,2,9.57,15,3,0.3796,0.6104,0,SYNTHETIC
0.8024,0.7369,0.5937,0,0.882,0.4926,2,44.24,7,2,0.8765,0.9715,1,SYNTHETIC
0.5828,0.7402,0.6175,2,0.5586,0.3721,0,14.13,15,0,0.6253,0.5774,1,SYNTHETIC
0.6016,0.638,0.5353,8,0.6688,0.7118,3,29.95,7,1,0.8028,0.4325,1,SYNTHETIC
0.5102,0.7861,0.7064,6,0.695,0.6911,2,11.6,17,3,0.3836,0.4065,0,SYNTHETIC
0.3132,0.4187,0.2909,6,0.2327,0.4399,0,12.4,17,0,0.1989,0.0705,0,SYNTHETIC
0.761,0.7413,0.6909,2,0.6354,0.491,1,4.0,12,2,0.4151,0.5467,1,SYNTHETIC
0.4942,0.4394,0.2825,6,0.17,0.5001,3,17.04,16,1,0.4695,0.3731,1,SYNTHETIC
0.4102,0.3482,0.2729,9,0.3592,0.5373,1,36.5,12,2,0.1483,0.7062,0,SYNTHETIC
0.2752,0.5671,0.4689,4,0.6406,0.3535,2,53.8,12,2,0.2081,0.4367,1,SYNTHETIC
0.5565,0.2542,0.1146,7,0.4272,0.8623,5,0.86,13,1,0.4162,0.4358,1,SYNTHETIC
0.9244,0.8713,0.716,1,0.7013,0.0642,0,4.54,15,0,0.5217,0.6812,0,SYNTHETIC
0.7005,0.6165,0.5819,1,0.4706,0.2437,0,21.69,15,0,0.6951,0.7626,1,SYNTHETIC
0.1433,0.4444,0.2553,10,0.1653,0.5751,1,10.82,14,0,0.2769,0.211,1,SYNTHETIC
0.9081,0.8644,0.8169,0,0.7434,0.1606,1,2.35,13,3,0.3402,1.0,0,SYNTHETIC
0.4651,0.6643,0.6196,4,0.4453,0.4504,1,24.4,10,1,0.6031,0.5129,0,SYNTHETIC
0.2978,0.1225,0.007,4,0.1449,0.4954,3,14.53,13,0,0.5106,0.2999,0,SYNTHETIC
0.9255,0.7098,0.6141,5,0.6463,0.4617,2,82.67,7,0,0.3424,0.4693,1,SYNTHETIC
0.5621,0.5925,0.5392,1,0.4102,0.2065,0,55.57,9,2,0.7253,0.3442,0,SYNTHETIC
0.5551,0.6437,0.6035,1,0.8144,0.7453,3,15.85,14,3,0.4194,0.9543,0,SYNTHETIC
0.8074,0.6669,0.5928,5,0.3293,0.8147,3,6.83,14,1,0.6981,0.6694,0,SYNTHETIC
0.6106,0.7675,0.7093,3,0.619,0.2651,0,26.46,14,1,0.7439,0.7221,0,SYNTHETIC
0.5953,0.2964,0.2808,9,0.3188,0.6191,1,22.62,11,0,0.41,0.326,1,SYNTHETIC
0.9167,0.6288,0.5749,3,0.6652,0.0766,0,11.45,15,1,0.5612,0.735,0,SYNTHETIC
0.7452,0.6227,0.492,4,0.8622,0.3502,1,47.1,15,2,0.8069,0.5896,0,SYNTHETIC
0.1537,0.4723,0.3866,7,0.1728,0.9759,3,26.18,17,0,0.4839,0.139,1,SYNTHETIC
0.3226,0.4144,0.3193,8,0.0077,0.386,0,20.49,19,1,0.1021,0.0098,1,SYNTHETIC
0.1828,0.2873,0.1868,2,0.2141,0.8702,1,29.87,15,0,0.2796,0.2356,1,SYNTHETIC
0.663,0.394,0.2486,2,0.5881,0.2235,1,4.0,11,2,0.312,0.4571,1,SYNTHETIC
0.949,0.7272,0.5929,5,0.6029,0.0361,0,11.63,9,1,0.5216,0.6196,0,SYNTHETIC
0.3171,0.7565,0.7193,1,0.8656,0.4127,1,26.98,14,6,0.5012,1.0,0,SYNTHETIC
0.4576,0.733,0.5434,0,0.8442,0.5185,0,7.64,15,4,0.9299,0.6285,0,SYNTHETIC
0.7246,0.751,0.7033,0,0.7473,0.176,0,3.39,11,0,0.4832,1.0,1,SYNTHETIC
0.4269,0.512,0.3813,3,0.5793,0.5789,1,15.16,15,3,0.0284,0.7254,1,SYNTHETIC
0.2371,0.1662,0.1395,6,0.3228,0.9778,1,19.46,10,0,0.2295,0.1747,1,SYNTHETIC
0.5967,0.7202,0.6787,1,0.6542,0.5239,2,6.71,17,0,0.2114,0.7081,1,SYNTHETIC
0.8594,0.7829,0.7327,3,0.8035,0.1729,0,9.72,12,2,0.7268,0.9279,0,SYNTHETIC
0.2366,0.7451,0.6981,2,0.4851,0.4221,0,31.54,14,4,0.7019,0.8238,1,SYNTHETIC
0.7241,0.6543,0.6135,1,0.6908,0.0881,0,19.92,13,3,0.2854,0.5265,0,SYNTHETIC
0.5291,0.3734,0.2517,3,0.5956,0.5013,0,4.42,16,5,0.4788,0.7347,1,SYNTHETIC
0.7746,0.7208,0.6929,1,0.7549,0.3557,0,26.35,18,3,0.3489,0.9314,0,SYNTHETIC
0.129,0.2674,0.1924,7,0.1148,0.5224,1,10.63,12,2,0.1182,0.3854,1,SYNTHETIC
0.0835,0.1685,0.0,7,0.1204,0.8356,3,19.8,12,1,0.3712,0.1809,1,SYNTHETIC
0.7836,0.8243,0.778,4,0.6528,0.1113,0,107.29,9,2,0.3812,0.9149,0,SYNTHETIC
0.2426,0.5258,0.372,2,0.5921,0.845,4,12.34,12,1,0.0984,0.4358,0,SYNTHETIC
0.7623,0.4333,0.2543,0,0.8972,0.4588,1,41.85,14,7,0.6716,0.9836,0,SYNTHETIC
0.5475,0.7289,0.706,2,0.6038,0.4702,2,10.02,11,2,0.4488,0.6991,0,SYNTHETIC
0.549,0.7548,0.6038,3,0.8578,0.2464,0,47.42,16,2,0.6652,0.5145,1,SYNTHETIC
0.0707,0.2462,0.0514,6,0.0889,0.871,1,74.8,10,2,0.339,0.4785,1,SYNTHETIC
0.4925,0.665,0.5149,3,0.4934,0.2985,0,16.46,10,0,0.8466,0.2584,0,SYNTHETIC
0.0825,0.2594,0.1342,5,0.6169,0.8194,2,43.77,13,0,0.1865,0.5356,1,SYNTHETIC
0.2858,0.5642,0.5216,6,0.3017,0.6071,0,77.15,16,2,0.5698,0.4294,1,SYNTHETIC
0.6036,0.5333,0.4398,4,0.8374,0.1256,0,27.96,17,2,0.4898,0.4239,0,SYNTHETIC
0.6073,0.9206,0.886,1,0.8019,0.371,1,12.8,15,1,0.9864,0.6902,0,SYNTHETIC
0.3477,0.8024,0.647,0,1.0,0.5062,1,14.68,9,4,0.4209,0.9692,0,SYNTHETIC
0.1964,0.2037,0.0165,7,0.237,0.7229,2,9.74,10,0,0.4866,0.1523,1,SYNTHETIC
0.5525,0.7497,0.6038,0,0.8555,0.5212,0,22.47,11,1,0.8387,0.9853,0,SYNTHETIC
0.7424,0.7748,0.6218,6,0.2563,0.4087,2,29.93,15,0,0.9429,0.2835,0,SYNTHETIC
0.678,0.8393,0.6732,1,0.7313,0.1723,0,7.1,15,0,0.9358,0.9871,0,SYNTHETIC
0.3022,0.3809,0.1944,7,0.3804,0.5757,2,1.58,12,1,0.2094,0.1346,0,SYNTHETIC
0.4088,0.2618,0.1189,1,0.6273,0.5534,3,41.53,18,1,0.8751,0.3799,1,SYNTHETIC
0.6125,0.5664,0.5173,2,0.7232,0.3182,1,7.83,11,1,0.3013,0.7115,0,SYNTHETIC
0.5031,0.3411,0.3238,7,0.3511,0.9386,3,7.71,9,1,0.2195,0.27,1,SYNTHETIC
0.6096,0.8496,0.6742,6,0.6201,0.2316,0,80.68,15,3,0.7894,0.5179,0,SYNTHETIC
0.7831,0.5618,0.4325,8,0.3291,0.8182,4,23.19,15,2,0.2501,0.4403,1,SYNTHETIC
0.5459,0.6508,0.6281,3,0.4044,0.4234,1,34.55,16,0,0.7064,0.2074,0,SYNTHETIC
0.73,0.5862,0.5074,2,0.5952,0.1084,1,1.78,14,0,0.7294,0.4305,0,SYNTHETIC
0.4694,0.4712,0.4243,4,0.5149,0.7512,2,7.42,14,3,0.4339,0.4735,0,SYNTHETIC
0.6035,0.1921,0.0422,4,0.5084,0.6682,3,8.53,14,0,0.733,0.6866,0,SYNTHETIC
0.5383,0.5978,0.4754,6,0.4848,0.5977,2,6.26,17,0,0.227,0.4138,0,SYNTHETIC
0.1442,0.1155,0.0257,6,0.2923,0.6915,1,3.87,11,2,0.5303,0.1457,1,SYNTHETIC
0.1399,0.37,0.2851,7,0.0588,0.8878,1,7.59,12,1,0.795,0.2889,1,SYNTHETIC
0.7411,0.6525,0.515,3,0.2874,0.0637,1,40.38,19,3,0.3195,0.7736,0,SYNTHETIC
0.1322,0.6464,0.447,6,0.28,0.7864,3,10.01,15,0,0.4944,0.6727,1,SYNTHETIC
0.2998,0.5169,0.4149,3,0.1162,0.6202,3,27.24,14,0,0.1033,0.1008,0,SYNTHETIC
0.3282,0.1575,0.0312,7,0.0758,0.8225,2,43.85,13,0,0.0343,0.1811,1,SYNTHETIC
0.2342,0.6471,0.5966,7,0.3489,0.8469,5,38.85,13,0,0.6179,0.1018,0,SYNTHETIC
0.5796,0.6383,0.6265,8,0.3813,0.7364,1,20.44,12,3,0.7027,0.4904,1,SYNTHETIC
0.0351,0.3279,0.2064,6,0.0039,0.8392,3,0.51,15,0,0.0868,0.0099,1,SYNTHETIC
0.6753,0.7064,0.6978,1,0.49,0.4181,2,31.82,10,0,0.6811,0.7326,0,SYNTHETIC
0.2419,0.2464,0.1519,11,0.3919,0.5418,1,5.85,11,0,0.4214,0.4511,1,SYNTHETIC
0.2969,0.2138,0.1649,4,0.6434,0.4773,2,1.2,12,0,0.1092,0.5253,1,SYNTHETIC
0.4794,0.4352,0.2782,9,0.3116,0.2626,0,40.42,8,1,0.4264,0.0,1,SYNTHETIC
0.5197,0.237,0.1598,3,0.4724,0.2853,1,30.27,11,2,0.5485,0.3929,1,SYNTHETIC
0.1555,0.0992,0.0365,5,0.3001,0.4815,2,3.74,18,0,0.0621,0.043,1,SYNTHETIC
0.2431,0.3485,0.1978,2,0.5458,0.5419,3,6.71,9,3,0.7375,0.4314,1,SYNTHETIC
0.8978,0.8076,0.7015,0,1.0,0.1557,0,1.26,12,2,0.7,0.6948,0,SYNTHETIC
0.6698,0.4951,0.3448,0,0.8164,0.3339,0,81.32,13,1,0.2433,0.9971,1,SYNTHETIC
0.5472,0.7499,0.6285,5,0.6004,0.6891,3,28.63,11,2,0.3202,0.417,1,SYNTHETIC
0.8541,0.7061,0.5265,1,0.5629,0.0264,0,14.86,16,2,0.7108,0.5027,0,SYNTHETIC
0.9381,0.5891,0.5839,3,0.8258,0.1829,1,8.43,20,2,0.7926,0.6658,0,SYNTHETIC
0.6514,0.8092,0.738,0,0.9813,0.6819,0,5.31,13,1,0.5695,1.0,0,SYNTHETIC
0.7704,0.8432,0.7046,4,1.0,0.063,0,16.71,8,4,0.4131,0.6835,0,SYNTHETIC
0.2471,0.2806,0.1285,5,0.3537,0.9525,4,5.4,16,0,0.2387,0.6322,1,SYNTHETIC
0.7363,0.5668,0.4201,3,0.6584,0.4759,1,8.21,14,4,0.8368,0.5233,0,SYNTHETIC
0.3534,0.5175,0.3453,8,0.3961,0.7512,0,1.68,19,1,0.7127,0.6429,1,SYNTHETIC
0.4631,0.4318,0.2339,2,0.754,0.1836,0,2.27,15,1,0.447,0.6551,0,SYNTHETIC
0.7935,0.9643,0.8043,3,0.7609,0.4471,1,6.75,15,1,0.6566,0.6583,0,SYNTHETIC
0.1805,0.5079,0.4777,11,0.2089,0.781,2,0.03,17,0,0.0706,0.1274,1,SYNTHETIC
0.9348,0.6902,0.5082,4,0.6504,0.1882,0,2.14,17,5,0.8578,0.7264,1,SYNTHETIC
0.5266,0.1638,0.0252,7,0.2426,0.4684,0,65.0,14,0,0.2591,0.223,1,SYNTHETIC
0.9605,0.8742,0.7921,3,0.7773,0.1606,0,8.43,10,4,0.5352,0.7498,0,SYNTHETIC
0.2308,0.4431,0.3668,4,0.4521,0.3327,1,46.67,9,1,0.2279,0.5678,1,SYNTHETIC
0.3284,0.6792,0.5813,6,0.2651,0.4951,3,11.27,12,2,0.8713,0.0,1,SYNTHETIC
0.7696,0.4613,0.342,3,0.2441,0.195,2,12.52,11,0,0.4979,0.4433,1,SYNTHETIC
0.7135,0.7889,0.6246,2,0.5318,0.1832,1,46.92,16,1,0.4699,0.7043,0,SYNTHETIC
0.5873,0.609,0.4496,7,0.3886,0.2465,1,6.54,15,1,0.2522,0.5547,0,SYNTHETIC
0.4119,0.5779,0.5472,6,0.4794,0.3241,1,16.22,16,4,0.7964,0.4446,0,SYNTHETIC
0.5416,0.4126,0.3443,2,0.6802,0.3889,2,29.41,11,2,0.6708,0.7828,0,SYNTHETIC
0.1223,0.3331,0.2684,10,0.0196,0.824,2,36.63,11,0,0.7357,0.0,1,SYNTHETIC
0.8136,0.8594,0.6727,1,0.346,0.2486,0,61.11,19,1,0.7924,0.4947,1,SYNTHETIC
0.8786,0.8918,0.7356,0,0.7281,0.358,0,53.35,16,0,0.7663,0.7801,0,SYNTHETIC
0.0328,0.0382,0.0009,8,0.2302,0.5404,1,35.46,17,2,0.3106,0.3336,1,SYNTHETIC
0.399,0.3516,0.1628,3,0.4954,0.5523,1,52.81,18,1,0.7648,0.4019,1,SYNTHETIC
0.5924,0.4163,0.3092,2,0.3152,0.1513,0,20.68,15,2,0.502,0.4118,1,SYNTHETIC
0.3471,0.4402,0.3248,5,0.1888,0.5247,1,24.86,11,1,0.8317,0.2767,0,SYNTHETIC
0.2706,0.6417,0.4735,4,0.764,0.2798,1,64.72,14,2,0.7419,0.6335,1,SYNTHETIC
0.9,0.7676,0.6836,0,0.8099,0.2669,0,9.53,13,3,0.6496,0.7213,0,SYNTHETIC
0.6654,0.7537,0.5693,6,0.4089,0.272,2,22.18,9,4,0.6977,0.7584,1,SYNTHETIC
0.5791,0.8658,0.7476,2,0.7018,0.191,0,18.27,16,4,0.5146,0.7818,0,SYNTHETIC
0.3787,0.6305,0.5892,8,0.2883,0.4483,1,5.42,18,0,0.7491,0.2586,1,SYNTHETIC
0.7053,0.8178,0.7879,1,0.9068,0.7291,2,18.18,10,0,0.8444,0.7349,1,SYNTHETIC
0.847,0.6367,0.463,3,0.5053,0.3337,0,16.74,11,2,0.5612,0.5973,0,SYNTHETIC
0.46,0.5769,0.3935,1,0.7261,0.2107,0,33.29,14,4,0.3113,0.6517,1,SYNTHETIC
0.2843,0.2985,0.2185,9,0.1185,0.8377,3,60.21,16,1,0.3346,0.0777,0,SYNTHETIC
0.763,0.7218,0.5639,2,0.5973,0.4854,2,39.48,9,2,0.7379,0.6168,0,SYNTHETIC
