concept_baseline,signal_count,hour,is_anomaly,dataset_type
22.87,10.0,4,0,SYNTHETIC
22.87,21.0,5,0,SYNTHETIC
22.87,22.0,6,0,SYNTHETIC
22.87,25.0,7,0,SYNTHETIC
22.87,23.0,8,0,SYNTHETIC
22.87,29.0,9,0,SYNTHETIC
22.87,26.0,10,0,SYNTHETIC
22.87,17.0,11,0,SYNTHETIC
22.87,15.0,12,0,SYNTHETIC
22.87,31.0,13,0,SYNTHETIC
22.87,23.0,14,0,SYNTHETIC
22.87,16.0,15,0,SYNTHETIC
22.87,30.0,16,0,SYNTHETIC
22.87,33.0,17,0,SYNTHETIC
22.87,23.0,18,0,SYNTHETIC
22.87,13.0,19,0,SYNTHETIC
22.87,74.0,20,1,SYNTHETIC
22.87,22.0,21,0,SYNTHETIC
22.87,17.0,22,0,SYNTHETIC
22.87,29.0,23,0,SYNTHETIC
39.37,38.0,0,0,SYNTHETIC
39.37,27.0,1,0,SYNTHETIC
39.37,30.0,2,0,SYNTHETIC
39.37,38.0,3,0,SYNTHETIC
39.37,37.0,4,0,SYNTHETIC
39.37,45.0,5,0,SYNTHETIC
39.37,46.0,6,0,SYNTHETIC
39.37,35.0,7,0,SYNTHETIC
39.37,42.0,8,0,SYNTHETIC
39.37,43.0,9,0,SYNTHETIC
39.37,26.0,10,0,SYNTHETIC
39.37,36.0,11,0,SYNTHETIC
39.37,185.0,12,1,SYNTHETIC
39.37,22.0,13,0,SYNTHETIC
39.37,22.0,14,0,SYNTHETIC
39.37,40.0,15,0,SYNTHETIC
39.37,44.0,16,0,SYNTHETIC
39.37,53.0,17,0,SYNTHETIC
39.37,40.0,18,0,SYNTHETIC
39.37,40.0,19,0,SYNTHETIC
39.37,25.0,20,0,SYNTHETIC
39.37,23.0,21,0,SYNTHETIC
39.37,109.0,22,1,SYNTHETIC
39.37,137.0,23,1,SYNTHETIC
20.3,28.0,0,0,SYNTHETIC
20.3,25.0,1,0,SYNTHETIC
20.3,17.0,2,0,SYNTHETIC
20.3,16.0,3,0,SYNTHETIC
20.3,19.0,4,0,SYNTHETIC
20.3,17.0,5,0,SYNTHETIC
20.3,18.0,6,0,SYNTHETIC
20.3,30.0,7,0,SYNTHETIC
20.3,18.0,8,0,SYNTHETIC
20.3,7.0,9,0,SYNTHETIC
20.3,26.0,10,0,SYNTHETIC
20.3,22.0,11,0,SYNTHETIC
20.3,23.0,12,0,SYNTHETIC
20.3,27.0,13,0,SYNTHETIC
20.3,19.0,14,0,SYNTHETIC
20.3,17.0,15,0,SYNTHETIC
20.3,23.0,16,0,SYNTHETIC
20.3,23.0,17,0,SYNTHETIC
20.3,26.0,18,0,SYNTHETIC
20.3,30.0,19,0,SYNTHETIC
20.3,24.0,20,0,SYNTHETIC
20.3,9.0,21,0,SYNTHETIC
20.3,25.0,22,0,SYNTHETIC
20.3,21.0,23,0,SYNTHETIC
18.46,10.0,0,0,SYNTHETIC
18.46,23.0,1,0,SYNTHETIC
18.46,11.0,2,0,SYNTHETIC
18.46,15.0,3,0,SYNTHETIC
18.46,13.0,4,0,SYNTHETIC
18.46,17.0,5,0,SYNTHETIC
18.46,16.0,6,0,SYNTHETIC
18.46,19.0,7,0,SYNTHETIC
18.46,21.0,8,0,SYNTHETIC
18.46,15.0,9,0,SYNTHETIC
18.46,14.0,10,0,SYNTHETIC
18.46,12.0,11,0,SYNTHETIC
18.46,27.0,12,0,SYNTHETIC
18.46,18.0,13,0,SYNTHETIC
18.46,12.0,14,0,SYNTHETIC
18.46,16.0,15,0,SYNTHETIC
18.46,20.0,16,0,SYNTHETIC
18.46,8.0,17,0,SYNTHETIC
18.46,26.0,18,0,SYNTHETIC
18.46,17.0,19,0,SYNTHETIC
18.46,19.0,20,0,SYNTHETIC
18.46,15.0,21,0,SYNTHETIC
18.46,14.0,22,0,SYNTHETIC
18.46,18.0,23,0,SYNTHETIC
30.74,28.0,0,0,SYNTHETIC
30.74,28.0,1,0,SYNTHETIC
30.74,30.0,2,0,SYNTHETIC
30.74,27.0,3,0,SYNTHETIC
30.74,30.0,4,0,SYNTHETIC
30.74,39.0,5,0,SYNTHETIC
30.74,30.0,6,0,SYNTHETIC
30.74,45.0,7,0,SYNTHETIC
30.74,28.0,8,0,SYNTHETIC
30.74,39.0,9,0,SYNTHETIC
30.74,30.0,10,0,SYNTHETIC
30.74,33.0,11,0,SYNTHETIC
30.74,39.0,12,0,SYNTHETIC
30.74,23.0,13,0,SYNTHETIC
30.74,30.0,14,0,SYNTHETIC
30.74,20.0,15,0,SYNTHETIC
30.74,35.0,16,0,SYNTHETIC
30.74,36.0,17,0,SYNTHETIC
30.74,36.0,18,0,SYNTHETIC
30.74,25.0,19,0,SYNTHETIC
30.74,18.0,20,0,SYNTHETIC
30.74,48.0,21,0,SYNTHETIC
30.74,39.0,22,0,SYNTHETIC
30.74,32.0,23,0,SYNTHETIC
31.79,47.0,0,0,SYNTHETIC
31.79,21.0,1,0,SYNTHETIC
31.79,29.0,2,0,SYNTHETIC
31.79,24.0,3,0,SYNTHETIC
31.79,41.0,4,0,SYNTHETIC
31.79,32.0,5,0,SYNTHETIC
31.79,47.0,6,0,SYNTHETIC
31.79,31.0,7,0,SYNTHETIC
31.79,40.0,8,0,SYNTHETIC
31.79,29.0,9,0,SYNTHETIC
31.79,24.0,10,0,SYNTHETIC
31.79,22.0,11,0,SYNTHETIC
31.79,32.0,12,0,SYNTHETIC
31.79,33.0,13,0,SYNTHETIC
31.79,29.0,14,0,SYNTHETIC
31.79,28.0,15,0,SYNTHETIC
31.79,29.0,16,0,SYNTHETIC
31.79,39.0,17,0,SYNTHETIC
31.79,28.0,18,0,SYNTHETIC
31.79,15.0,19,0,SYNTHETIC
31.79,26.0,20,0,SYNTHETIC
31.79,36.0,21,0,SYNTHETIC
31.79,42.0,22,0,SYNTHETIC
31.79,35.0,23,0,SYNTHETIC
34.6,34.0,0,0,SYNTHETIC
34.6,40.0,1,0,SYNTHETIC
34.6,43.0,2,0,SYNTHETIC
34.6,18.0,3,0,SYNTHETIC
34.6,26.0,4,0,SYNTHETIC
34.6,28.0,5,0,SYNTHETIC
34.6,34.0,6,0,SYNTHETIC
34.6,32.0,7,0,SYNTHETIC
34.6,38.0,8,0,SYNTHETIC
34.6,23.0,9,0,SYNTHETIC
34.6,34.0,10,0,SYNTHETIC
34.6,33.0,11,0,SYNTHETIC
34.6,48.0,12,0,SYNTHETIC
34.6,35.0,13,0,SYNTHETIC
34.6,45.0,14,0,SYNTHETIC
34.6,29.0,15,0,SYNTHETIC
34.6,49.0,16,0,SYNTHETIC
34.6,13.0,17,0,SYNTHETIC
34.6,27.0,18,0,SYNTHETIC
34.6,19.0,19,0,SYNTHETIC
34.6,45.0,20,0,SYNTHETIC
34.6,31.0,21,0,SYNTHETIC
34.6,42.0,22,0,SYNTHETIC
34.6,30.0,23,0,SYNTHETIC
27.16,29.0,0,0,SYNTHETIC
27.16,28.0,1,0,SYNTHETIC
27.16,37.0,2,0,SYNTHETIC
27.16,27.0,3,0,SYNTHETIC
27.16,22.0,4,0,SYNTHETIC
27.16,32.0,5,0,SYNTHETIC
27.16,24.0,6,0,SYNTHETIC
27.16,24.0,7,0,SYNTHETIC
27.16,23.0,8,0,SYNTHETIC
27.16,18.0,9,0,SYNTHETIC
27.16,22.0,10,0,SYNTHETIC
27.16,23.0,11,0,SYNTHETIC
27.16,22.0,12,0,SYNTHETIC
27.16,12.0,13,0,SYNTHETIC
27.16,25.0,14,0,SYNTHETIC
27.16,28.0,15,0,SYNTHETIC
27.16,32.0,16,0,SYNTHETIC
27.16,132.0,17,1,SYNTHETIC
27.16,36.0,18,0,SYNTHETIC
27.16,106.0,19,1,SYNTHETIC
27.16,32.0,20,0,SYNTHETIC
27.16,93.0,21,1,SYNTHETIC
27.16,16.0,22,0,SYNTHETIC
27.16,22.0,23,0,SYNTHETIC
34.75,20.0,0,0,SYNTHETIC
34.75,33.0,1,0,SYNTHETIC
34.75,44.0,2,0,SYNTHETIC
34.75,31.0,3,0,SYNTHETIC
34.75,49.0,4,0,SYNTHETIC
34.75,29.0,5,0,SYNTHETIC
34.75,34.0,6,0,SYNTHETIC
34.75,27.0,7,0,SYNTHETIC
34.75,44.0,8,0,SYNTHETIC
34.75,44.0,9,0,SYNTHETIC
34.75,28.0,10,0,SYNTHETIC
34.75,18.0,11,0,SYNTHETIC
34.75,36.0,12,0,SYNTHETIC
34.75,36.0,13,0,SYNTHETIC
34.75,47.0,14,0,SYNTHETIC
34.75,45.0,15,0,SYNTHETIC
34.75,39.0,16,0,SYNTHETIC
34.75,47.0,17,0,SYNTHETIC
34.75,36.0,18,0,SYNTHETIC
34.75,33.0,19,0,SYNTHETIC
34.75,28.0,20,0,SYNTHETIC
34.75,146.0,21,1,SYNTHETIC
34.75,21.0,22,0,SYNTHETIC
34.75,41.0,23,0,SYNTHETIC
34.59,27.0,0,0,SYNTHETIC
34.59,38.0,1,0,SYNTHETIC
34.59,52.0,2,0,SYNTHETIC
34.59,30.0,3,0,SYNTHETIC
34.59,45.0,4,0,SYNTHETIC
34.59,28.0,5,0,SYNTHETIC
34.59,40.0,6,0,SYNTHETIC
34.59,43.0,7,0,SYNTHETIC
34.59,40.0,8,0,SYNTHETIC
34.59,35.0,9,0,SYNTHETIC
34.59,40.0,10,0,SYNTHETIC
34.59,24.0,11,0,SYNTHETIC
34.59,20.0,12,0,SYNTHETIC
34.59,49.0,13,0,SYNTHETIC
34.59,27.0,14,0,SYNTHETIC
34.59,52.0,15,0,SYNTHETIC
34.59,34.0,16,0,SYNTHETIC
34.59,32.0,17,0,SYNTHETIC
34.59,22.0,18,0,SYNTHETIC
34.59,60.0,19,0,SYNTHETIC
34.59,35.0,20,0,SYNTHETIC
34.59,36.0,21,0,SYNTHETIC
34.59,50.0,22,0,SYNTHETIC
34.59,27.0,23,0,SYNTHETIC
15.8,16.0,0,0,SYNTHETIC
15.8,15.0,1,0,SYNTHETIC
15.8,16.0,2,0,SYNTHETIC
15.8,14.0,3,0,SYNTHETIC
15.8,14.0,4,0,SYNTHETIC
15.8,12.0,5,0,SYNTHETIC
15.8,13.0,6,0,SYNTHETIC
15.8,17.0,7,0,SYNTHETIC
15.8,70.0,8,1,SYNTHETIC
15.8,19.0,9,0,SYNTHETIC
15.8,14.0,10,0,SYNTHETIC
15.8,12.0,11,0,SYNTHETIC
15.8,20.0,12,0,SYNTHETIC
15.8,23.0,13,0,SYNTHETIC
15.8,21.0,14,0,SYNTHETIC
15.8,15.0,15,0,SYNTHETIC
15.8,15.0,16,0,SYNTHETIC
15.8,15.0,17,0,SYNTHETIC
15.8,9.0,18,0,SYNTHETIC
15.8,21.0,19,0,SYNTHETIC
15.8,25.0,20,0,SYNTHETIC
15.8,11.0,21,0,SYNTHETIC
15.8,12.0,22,0,SYNTHETIC
15.8,17.0,23,0,SYNTHETIC
31.51,18.0,0,0,SYNTHETIC
31.51,28.0,1,0,SYNTHETIC
31.51,27.0,2,0,SYNTHETIC
31.51,29.0,3,0,SYNTHETIC
31.51,28.0,4,0,SYNTHETIC
31.51,35.0,5,0,SYNTHETIC
31.51,39.0,6,0,SYNTHETIC
31.51,49.0,7,0,SYNTHETIC
31.51,32.0,8,0,SYNTHETIC
31.51,33.0,9,0,SYNTHETIC
31.51,117.0,10,1,SYNTHETIC
31.51,39.0,11,0,SYNTHETIC
31.51,46.0,12,0,SYNTHETIC
31.51,32.0,13,0,SYNTHETIC
31.51,35.0,14,0,SYNTHETIC
31.51,28.0,15,0,SYNTHETIC
31.51,27.0,16,0,SYNTHETIC
31.51,38.0,17,0,SYNTHETIC
31.51,20.0,18,0,SYNTHETIC
31.51,41.0,19,0,SYNTHETIC
31.51,97.0,20,1,SYNTHETIC
31.51,33.0,21,0,SYNTHETIC
31.51,33.0,22,0,SYNTHETIC
31.51,34.0,23,0,SYNTHETIC
38.49,48.0,0,0,SYNTHETIC
38.49,58.0,1,0,SYNTHETIC
38.49,30.0,2,0,SYNTHETIC
38.49,31.0,3,0,SYNTHETIC
38.49,48.0,4,0,SYNTHETIC
38.49,40.0,5,0,SYNTHETIC
38.49,40.0,6,0,SYNTHETIC
38.49,41.0,7,0,SYNTHETIC
38.49,37.0,8,0,SYNTHETIC
38.49,45.0,9,0,SYNTHETIC
38.49,49.0,10,0,SYNTHETIC
38.49,53.0,11,0,SYNTHETIC
38.49,43.0,12,0,SYNTHETIC
38.49,36.0,13,0,SYNTHETIC
38.49,40.0,14,0,SYNTHETIC
38.49,29.0,15,0,SYNTHETIC
38.49,34.0,16,0,SYNTHETIC
38.49,38.0,17,0,SYNTHETIC
38.49,52.0,18,0,SYNTHETIC
38.49,30.0,19,0,SYNTHETIC
38.49,34.0,20,0,SYNTHETIC
38.49,31.0,21,0,SYNTHETIC
38.49,37.0,22,0,SYNTHETIC
38.49,32.0,23,0,SYNTHETIC
11.33,11.0,0,0,SYNTHETIC
11.33,12.0,1,0,SYNTHETIC
11.33,12.0,2,0,SYNTHETIC
11.33,11.0,3,0,SYNTHETIC
11.33,11.0,4,0,SYNTHETIC
11.33,7.0,5,0,SYNTHETIC
11.33,10.0,6,0,SYNTHETIC
11.33,13.0,7,0,SYNTHETIC
11.33,15.0,8,0,SYNTHETIC
11.33,13.0,9,0,SYNTHETIC
11.33,12.0,10,0,SYNTHETIC
11.33,14.0,11,0,SYNTHETIC
11.33,13.0,12,0,SYNTHETIC
11.33,9.0,13,0,SYNTHETIC
11.33,34.0,14,1,SYNTHETIC
11.33,13.0,15,0,SYNTHETIC
11.33,10.0,16,0,SYNTHETIC
11.33,16.0,17,0,SYNTHETIC
11.33,9.0,18,0,SYNTHETIC
11.33,15.0,19,0,SYNTHETIC
11.33,12.0,20,0,SYNTHETIC
11.33,13.0,21,0,SYNTHETIC
11.33,12.0,22,0,SYNTHETIC
11.33,11.0,23,0,SYNTHETIC
21.96,23.0,0,0,SYNTHETIC
21.96,31.0,1,0,SYNTHETIC
21.96,29.0,2,0,SYNTHETIC
21.96,29.0,3,0,SYNTHETIC
21.96,13.0,4,0,SYNTHETIC
21.96,86.0,5,1,SYNTHETIC
21.96,105.0,6,1,SYNTHETIC
21.96,93.0,7,1,SYNTHETIC
21.96,25.0,8,0,SYNTHETIC
21.96,33.0,9,0,SYNTHETIC
21.96,28.0,10,0,SYNTHETIC
21.96,13.0,11,0,SYNTHETIC
21.96,18.0,12,0,SYNTHETIC
21.96,22.0,13,0,SYNTHETIC
21.96,25.0,14,0,SYNTHETIC
21.96,76.0,15,1,SYNTHETIC
21.96,27.0,16,0,SYNTHETIC
21.96,27.0,17,0,SYNTHETIC
21.96,19.0,18,0,SYNTHETIC
21.96,14.0,19,0,SYNTHETIC
21.96,22.0,20,0,SYNTHETIC
21.96,32.0,21,0,SYNTHETIC
21.96,98.0,22,1,SYNTHETIC
21.96,80.0,23,1,SYNTHETIC
24.84,41.0,0,0,SYNTHETIC
24.84,25.0,1,0,SYNTHETIC
24.84,39.0,2,0,SYNTHETIC
24.84,29.0,3,0,SYNTHETIC
24.84,29.0,4,0,SYNTHETIC
24.84,27.0,5,0,SYNTHETIC
24.84,30.0,6,0,SYNTHETIC
24.84,25.0,7,0,SYNTHETIC
24.84,21.0,8,0,SYNTHETIC
24.84,26.0,9,0,SYNTHETIC
24.84,24.0,10,0,SYNTHETIC
24.84,16.0,11,0,SYNTHETIC
24.84,39.0,12,0,SYNTHETIC
24.84,17.0,13,0,SYNTHETIC
24.84,22.0,14,0,SYNTHETIC
24.84,18.0,15,0,SYNTHETIC
24.84,29.0,16,0,SYNTHETIC
24.84,18.0,17,0,SYNTHETIC
24.84,25.0,18,0,SYNTHETIC
24.84,20.0,19,0,SYNTHETIC
24.84,27.0,20,0,SYNTHETIC
24.84,39.0,21,0,SYNTHETIC
24.84,15.0,22,0,SYNTHETIC
24.84,13.0,23,0,SYNTHETIC
29.05,140.0,0,1,SYNTHETIC
29.05,25.0,1,0,SYNTHETIC
29.05,20.0,2,0,SYNTHETIC
29.05,30.0,3,0,SYNTHETIC
29.05,35.0,4,0,SYNTHETIC
29.05,21.0,5,0,SYNTHETIC
29.05,20.0,6,0,SYNTHETIC
29.05,29.0,7,0,SYNTHETIC
29.05,27.0,8,0,SYNTHETIC
29.05,31.0,9,0,SYNTHETIC
29.05,20.0,10,0,SYNTHETIC
29.05,40.0,11,0,SYNTHETIC
29.05,30.0,12,0,SYNTHETIC
29.05,34.0,13,0,SYNTHETIC
29.05,12.0,14,0,SYNTHETIC
29.05,33.0,15,0,SYNTHETIC
29.05,28.0,16,0,SYNTHETIC
29.05,24.0,17,0,SYNTHETIC
29.05,26.0,18,0,SYNTHETIC
29.05,29.0,19,0,SYNTHETIC
29.05,35.0,20,0,SYNTHETIC
29.05,22.0,21,0,SYNTHETIC
29.05,33.0,22,0,SYNTHETIC
29.05,41.0,23,0,SYNTHETIC
34.25,29.0,0,0,SYNTHETIC
34.25,35.0,1,0,SYNTHETIC
34.25,15.0,2,0,SYNTHETIC
34.25,33.0,3,0,SYNTHETIC
34.25,34.0,4,0,SYNTHETIC
34.25,36.0,5,0,SYNTHETIC
34.25,31.0,6,0,SYNTHETIC
34.25,30.0,7,0,SYNTHETIC
34.25,47.0,8,0,SYNTHETIC
34.25,31.0,9,0,SYNTHETIC
34.25,21.0,10,0,SYNTHETIC
34.25,34.0,11,0,SYNTHETIC
34.25,50.0,12,0,SYNTHETIC
34.25,16.0,13,0,SYNTHETIC
34.25,29.0,14,0,SYNTHETIC
34.25,36.0,15,0,SYNTHETIC
34.25,22.0,16,0,SYNTHETIC
34.25,39.0,17,0,SYNTHETIC
34.25,25.0,18,0,SYNTHETIC
34.25,27.0,19,0,SYNTHETIC
34.25,26.0,20,0,SYNTHETIC
34.25,44.0,21,0,SYNTHETIC
34.25,28.0,22,0,SYNTHETIC
34.25,35.0,23,0,SYNTHETIC
39.22,43.0,0,0,SYNTHETIC
39.22,50.0,1,0,SYNTHETIC
39.22,48.0,2,0,SYNTHETIC
39.22,36.0,3,0,SYNTHETIC
39.22,44.0,4,0,SYNTHETIC
39.22,41.0,5,0,SYNTHETIC
39.22,34.0,6,0,SYNTHETIC
39.22,49.0,7,0,SYNTHETIC
39.22,147.0,8,1,SYNTHETIC
39.22,41.0,9,0,SYNTHETIC
39.22,41.0,10,0,SYNTHETIC
39.22,29.0,11,0,SYNTHETIC
39.22,37.0,12,0,SYNTHETIC
39.22,123.0,13,1,SYNTHETIC
39.22,67.0,14,0,SYNTHETIC
39.22,34.0,15,0,SYNTHETIC
39.22,40.0,16,0,SYNTHETIC
39.22,29.0,17,0,SYNTHETIC
39.22,41.0,18,0,SYNTHETIC
39.22,105.0,19,1,SYNTHETIC
39.22,37.0,20,0,SYNTHETIC
39.22,39.0,21,0,SYNTHETIC
39.22,32.0,22,0,SYNTHETIC
39.22,30.0,23,0,SYNTHETIC
17.98,13.0,0,0,SYNTHETIC
17.98,14.0,1,0,SYNTHETIC
17.98,28.0,2,0,SYNTHETIC
17.98,17.0,3,0,SYNTHETIC
17.98,76.0,4,1,SYNTHETIC
17.98,22.0,5,0,SYNTHETIC
17.98,21.0,6,0,SYNTHETIC
17.98,10.0,7,0,SYNTHETIC
17.98,19.0,8,0,SYNTHETIC
17.98,19.0,9,0,SYNTHETIC
17.98,19.0,10,0,SYNTHETIC
17.98,23.0,11,0,SYNTHETIC
17.98,20.0,12,0,SYNTHETIC
17.98,10.0,13,0,SYNTHETIC
17.98,20.0,14,0,SYNTHETIC
17.98,21.0,15,0,SYNTHETIC
17.98,62.0,16,1,SYNTHETIC
17.98,15.0,17,0,SYNTHETIC
17.98,46.0,18,1,SYNTHETIC
17.98,22.0,19,0,SYNTHETIC
17.98,23.0,20,0,SYNTHETIC
17.98,23.0,21,0,SYNTHETIC
17.98,19.0,22,0,SYNTHETIC
17.98,15.0,23,0,SYNTHETIC
21.75,24.0,0,0,SYNTHETIC
21.75,33.0,1,0,SYNTHETIC
21.75,74.0,2,1,SYNTHETIC
21.75,19.0,3,0,SYNTHETIC
21.75,24.0,4,0,SYNTHETIC
21.75,22.0,5,0,SYNTHETIC
21.75,26.0,6,0,SYNTHETIC
21.75,24.0,7,0,SYNTHETIC
21.75,26.0,8,0,SYNTHETIC
21.75,23.0,9,0,SYNTHETIC
21.75,17.0,10,0,SYNTHETIC
21.75,20.0,11,0,SYNTHETIC
21.75,24.0,12,0,SYNTHETIC
21.75,29.0,13,0,SYNTHETIC
21.75,20.0,14,0,SYNTHETIC
21.75,16.0,15,0,SYNTHETIC
21.75,18.0,16,0,SYNTHETIC
21.75,15.0,17,0,SYNTHETIC
21.75,29.0,18,0,SYNTHETIC
21.75,15.0,19,0,SYNTHETIC
21.75,25.0,20,0,SYNTHETIC
21.75,19.0,21,0,SYNTHETIC
21.75,38.0,22,0,SYNTHETIC
21.75,23.0,23,0,SYNTHETIC
28.77,20.0,0,0,SYNTHETIC
28.77,20.0,1,0,SYNTHETIC
28.77,31.0,2,0,SYNTHETIC
28.77,26.0,3,0,SYNTHETIC
28.77,29.0,4,0,SYNTHETIC
28.77,22.0,5,0,SYNTHETIC
28.77,31.0,6,0,SYNTHETIC
28.77,38.0,7,0,SYNTHETIC
28.77,34.0,8,0,SYNTHETIC
28.77,27.0,9,0,SYNTHETIC
28.77,30.0,10,0,SYNTHETIC
28.77,25.0,11,0,SYNTHETIC
28.77,23.0,12,0,SYNTHETIC
28.77,29.0,13,0,SYNTHETIC
28.77,19.0,14,0,SYNTHETIC
28.77,33.0,15,0,SYNTHETIC
28.77,23.0,16,0,SYNTHETIC
28.77,33.0,17,0,SYNTHETIC
28.77,38.0,18,0,SYNTHETIC
28.77,23.0,19,0,SYNTHETIC
28.77,23.0,20,0,SYNTHETIC
28.77,27.0,21,0,SYNTHETIC
28.77,31.0,22,0,SYNTHETIC
28.77,38.0,23,0,SYNTHETIC
21.99,23.0,0,0,SYNTHETIC
21.99,21.0,1,0,SYNTHETIC
21.99,22.0,2,0,SYNTHETIC
21.99,23.0,3,0,SYNTHETIC
21.99,100.0,4,1,SYNTHETIC
21.99,13.0,5,0,SYNTHETIC
21.99,26.0,6,0,SYNTHETIC
21.99,22.0,7,0,SYNTHETIC
21.99,19.0,8,0,SYNTHETIC
21.99,58.0,9,1,SYNTHETIC
21.99,23.0,10,0,SYNTHETIC
21.99,23.0,11,0,SYNTHETIC
21.99,23.0,12,0,SYNTHETIC
21.99,26.0,13,0,SYNTHETIC
21.99,17.0,14,0,SYNTHETIC
21.99,21.0,15,0,SYNTHETIC
21.99,19.0,16,0,SYNTHETIC
21.99,13.0,17,0,SYNTHETIC
21.99,79.0,18,1,SYNTHETIC
21.99,22.0,19,0,SYNTHETIC
21.99,23.0,20,0,SYNTHETIC
21.99,20.0,21,0,SYNTHETIC
21.99,14.0,22,0,SYNTHETIC
21.99,24.0,23,0,SYNTHETIC
31.54,30.0,0,0,SYNTHETIC
31.54,27.0,1,0,SYNTHETIC
31.54,39.0,2,0,SYNTHETIC
31.54,40.0,3,0,SYNTHETIC
31.54,37.0,4,0,SYNTHETIC
31.54,26.0,5,0,SYNTHETIC
31.54,39.0,6,0,SYNTHETIC
31.54,39.0,7,0,SYNTHETIC
31.54,49.0,8,0,SYNTHETIC
31.54,34.0,9,0,SYNTHETIC
31.54,32.0,10,0,SYNTHETIC
31.54,34.0,11,0,SYNTHETIC
31.54,31.0,12,0,SYNTHETIC
31.54,56.0,13,0,SYNTHETIC
31.54,21.0,14,0,SYNTHETIC
31.54,42.0,15,0,SYNTHETIC
31.54,25.0,16,0,SYNTHETIC
31.54,48.0,17,0,SYNTHETIC
31.54,39.0,18,0,SYNTHETIC
31.54,27.0,19,0,SYNTHETIC
31.54,28.0,20,0,SYNTHETIC
31.54,17.0,21,0,SYNTHETIC
31.54,31.0,22,0,SYNTHETIC
31.54,23.0,23,0,SYNTHETIC
34.06,27.0,0,0,SYNTHETIC
34.06,34.0,1,0,SYNTHETIC
34.06,33.0,2,0,SYNTHETIC
34.06,32.0,3,0,SYNTHETIC
34.06,24.0,4,0,SYNTHETIC
34.06,34.0,5,0,SYNTHETIC
34.06,54.0,6,0,SYNTHETIC
34.06,35.0,7,0,SYNTHETIC
34.06,46.0,8,0,SYNTHETIC
34.06,35.0,9,0,SYNTHETIC
34.06,40.0,10,0,SYNTHETIC
34.06,43.0,11,0,SYNTHETIC
34.06,128.0,12,1,SYNTHETIC
34.06,35.0,13,0,SYNTHETIC
34.06,27.0,14,0,SYNTHETIC
34.06,33.0,15,0,SYNTHETIC
34.06,22.0,16,0,SYNTHETIC
34.06,28.0,17,0,SYNTHETIC
34.06,27.0,18,0,SYNTHETIC
34.06,36.0,19,0,SYNTHETIC
34.06,141.0,20,1,SYNTHETIC
34.06,44.0,21,0,SYNTHETIC
34.06,33.0,22,0,SYNTHETIC
34.06,21.0,23,0,SYNTHETIC
22.7,19.0,0,0,SYNTHETIC
22.7,12.0,1,0,SYNTHETIC
22.7,9.0,2,0,SYNTHETIC
22.7,30.0,3,0,SYNTHETIC
22.7,81.0,4,1,SYNTHETIC
22.7,32.0,5,0,SYNTHETIC
22.7,18.0,6,0,SYNTHETIC
22.7,27.0,7,0,SYNTHETIC
22.7,22.0,8,0,SYNTHETIC
22.7,34.0,9,0,SYNTHETIC
22.7,23.0,10,0,SYNTHETIC
22.7,23.0,11,0,SYNTHETIC
22.7,23.0,12,0,SYNTHETIC
22.7,22.0,13,0,SYNTHETIC
22.7,20.0,14,0,SYNTHETIC
22.7,24.0,15,0,SYNTHETIC
22.7,30.0,16,0,SYNTHETIC
22.7,22.0,17,0,SYNTHETIC
22.7,19.0,18,0,SYNTHETIC
22.7,23.0,19,0,SYNTHETIC
22.7,26.0,20,0,SYNTHETIC
22.7,14.0,21,0,SYNTHETIC
22.7,35.0,22,0,SYNTHETIC
22.7,26.0,23,0,SYNTHETIC
39.4,45.0,0,0,SYNTHETIC
39.4,28.0,1,0,SYNTHETIC
39.4,100.0,2,1,SYNTHETIC
39.4,21.0,3,0,SYNTHETIC
39.4,59.0,4,0,SYNTHETIC
39.4,33.0,5,0,SYNTHETIC
39.4,52.0,6,0,SYNTHETIC
39.4,43.0,7,0,SYNTHETIC
39.4,43.0,8,0,SYNTHETIC
39.4,51.0,9,0,SYNTHETIC
39.4,27.0,10,0,SYNTHETIC
39.4,163.0,11,1,SYNTHETIC
39.4,45.0,12,0,SYNTHETIC
39.4,41.0,13,0,SYNTHETIC
39.4,41.0,14,0,SYNTHETIC
39.4,42.0,15,0,SYNTHETIC
39.4,44.0,16,0,SYNTHETIC
39.4,37.0,17,0,SYNTHETIC
39.4,31.0,18,0,SYNTHETIC
39.4,31.0,19,0,SYNTHETIC
39.4,44.0,20,0,SYNTHETIC
39.4,50.0,21,0,SYNTHETIC
39.4,46.0,22,0,SYNTHETIC
39.4,51.0,23,0,SYNTHETIC
28.88,18.0,0,0,SYNTHETIC
28.88,26.0,1,0,SYNTHETIC
28.88,26.0,2,0,SYNTHETIC
28.88,37.0,3,0,SYNTHETIC
28.88,33.0,4,0,SYNTHETIC
28.88,36.0,5,0,SYNTHETIC
28.88,82.0,6,1,SYNTHETIC
28.88,134.0,7,1,SYNTHETIC
28.88,24.0,8,0,SYNTHETIC
28.88,46.0,9,0,SYNTHETIC
28.88,39.0,10,0,SYNTHETIC
28.88,27.0,11,0,SYNTHETIC
28.88,30.0,12,0,SYNTHETIC
28.88,35.0,13,0,SYNTHETIC
28.88,26.0,14,0,SYNTHETIC
28.88,32.0,15,0,SYNTHETIC
28.88,17.0,16,0,SYNTHETIC
28.88,33.0,17,0,SYNTHETIC
28.88,29.0,18,0,SYNTHETIC
28.88,31.0,19,0,SYNTHETIC
28.88,29.0,20,0,SYNTHETIC
